dossierid,lat,lon,dist_m,value_schilling,in_kind_share,n_docs
HGB_1_173_005,47.556721,7.588795,77.58847133255647,,,1
HGB_1_173_006,47.556739,7.588872,75.92785250941859,,,3
HGB_1_173_007,47.556755,7.588924,74.53657819969324,203.75,0.0,4
HGB_1_173_008,47.556808,7.589177,73.89586719038738,1447.5,0.0,46
HGB_1_173_009,47.556808,7.589177,73.89586719038738,2000.0,0.0,2
HGB_1_173_010,47.556796,7.589135,73.95285140245187,1015.0,0.0608695652173913,29
HGB_1_173_011,47.556761,7.58901,75.0546442899861,10.333333333333332,0.006341991341991342,70
HGB_1_173_012,47.556609,7.588967,91.11536015532057,10.0,0.0,6
HGB_1_173_013,47.556702,7.588849,79.88134807336226,18080.0,0.0,3
HGB_1_173_014,47.556671,7.588775,83.19136521787502,80.0,0.0,5
HGB_1_173_016,47.556649,7.588645,86.34016080382875,135.0,0.02134786117836965,63
HGB_1_173_019,47.556799,7.588935,69.85403423604444,4000.0,0.0,62
HGB_1_176_006,47.556751,7.587465,124.4087645352567,,,3
HGB_1_176_007,47.556691,7.587548,123.67929599044002,2300.0,0.0,10
HGB_1_176_008,47.556551,7.587685,127.40609502519894,2255.0,0.08843537414965985,71
HGB_1_176_009,47.556568,7.587588,130.94365190972422,195.0,0.0,32
HGB_1_176_010,47.556593,7.587514,132.91035934961909,155.375,0.016666666666666666,36
HGB_1_176_011,47.556622,7.587455,134.01095043083856,88.0,0.0873015873015873,33
HGB_1_176_012,47.556637,7.587434,134.09868631962357,45.0,0.0,6
HGB_1_176_013,47.556651,7.587414,134.22315444986396,294.75,0.041666666666666664,25
HGB_1_176_014,47.556667,7.587347,137.10744310767757,13.75,0.05520833333333333,44
HGB_1_176_015,47.556702,7.587305,137.32523196543872,5490.0,0.0,21
HGB_1_176_016,47.55673,7.587263,138.13135200342288,1576.5,0.0,21
HGB_1_176_018,47.556747,7.587216,140.06525395008404,760.0,0.05768707482993197,44
HGB_1_176_019,47.556664,7.587751,114.71697984666659,1200.0,0.0,18
HGB_1_176_020,47.556705,7.587705,113.96739903443213,3184.0,0.0,17
HGB_1_176_021,47.556881,7.587438,118.08670054164175,195.0,0.0,28
HGB_1_177_006,47.558059,7.587039,149.8145166717699,,,1
HGB_1_177_007,47.558113,7.587142,146.07006857032556,178.75,0.0,9
HGB_1_177_008,47.558066,7.58744,124.55949789366419,150.0,0.17307692307692307,31
HGB_1_177_009,47.558107,7.587347,132.86408186873675,6964.0,0.0,17
HGB_1_177_010,47.558124,7.587276,138.31076261835153,13.0,0.0,30
HGB_1_177_011,47.558098,7.587184,142.55774833208997,4661.5,0.05555555555555555,13
HGB_1_177_012,47.558105,7.587207,141.47070679775527,20.0,0.137037037037037,16
HGB_1_177_013,47.558098,7.587184,142.55774833208997,32.75,0.16666666666666666,2
HGB_1_177_014,47.558089,7.587166,143.14081966644267,25.0,0.25,4
HGB_1_177_015,47.55806,7.587113,144.99649895089897,75.0,0.003968253968253968,68
HGB_1_177_016,47.558033,7.587066,146.65653221992116,21210.0,0.0,26
HGB_1_177_017,47.557818,7.587074,136.57047432101163,3040.0,0.0,7
HGB_1_177_018,47.557911,7.587056,141.4891216279973,7200.0,0.0,12
HGB_1_177_019,47.557995,7.586889,156.81570703552683,3121.0,0.08333333333333333,14
HGB_1_177_020,47.557992,7.586818,161.56038920788038,3188.0,0.0,26
HGB_1_177_022,47.558204,7.587277,143.52169039490477,540.0,0.009523809523809523,50
HGB_1_177_023,47.558169,7.587203,145.7053411546615,4630.75,0.0,4
HGB_1_177_024,47.558178,7.587222,145.13304274989383,705.0,0.0,20
HGB_1_177_025,47.55816,7.587179,146.62779417952754,3833.0,0.0,24
HGB_1_177_027,47.558141,7.58713,148.54599506755335,100.0,0.019821428571428573,49
HGB_1_177_029,47.558123,7.587082,150.54025906653217,84.0,0.11327493261455525,63
HGB_1_177_030,47.558098,7.587012,153.65470190895974,50.0,0.10587002096436057,61
HGB_1_177_031,47.557833,7.587171,130.2978727454247,360.0,0.0,43
HGB_1_177_032,47.557768,7.587084,134.151201145759,90.0,0.011347517730496453,64
HGB_1_177_033,47.557863,7.587082,137.73354533559782,1800.0,0.0,8
HGB_1_177_034,47.557971,7.587022,146.55249863883594,53.0,0.0,36
HGB_1_177_036,47.558054,7.58695,155.4809941820074,46.0,0.0,11
HGB_1_177_037,47.558057,7.586936,156.56343634181397,2722.0,0.0,27
HGB_1_177_038,47.558046,7.586884,159.48126534708064,161.66666666666669,0.0,21
HGB_1_177_039,47.558051,7.586805,165.15363044396204,60.0,0.03527336860670194,30
HGB_1_178_005,47.561344,7.590962,466.0137475355837,,,1
HGB_1_178_006,47.561369,7.591062,471.2571795380945,1050.0,0.0,4
HGB_1_178_008,47.561457,7.591147,482.7463431665713,230.0,0.0035842293906810036,36
HGB_1_178_009,47.56153,7.591345,495.84506067028553,550.0,0.0367816091954023,39
HGB_1_178_010,47.561498,7.591371,493.37025154155117,2752.0,0.04081632653061224,11
HGB_1_178_013,47.561316,7.590986,463.76111011995465,23.25,0.0,2
HGB_1_178_014,47.561334,7.591049,467.2858242572435,15.5,0.0,5
HGB_1_178_016,47.561351,7.591113,470.8402107030426,6335.0,0.14285714285714285,3
HGB_1_178_017,47.561332,7.591082,468.0329604441354,20.0,0.08402777777777777,26
HGB_1_178_018,47.561351,7.591113,470.8402107030426,,,4
HGB_1_178_019,47.561375,7.591191,475.5556364574892,40175.0,0.0,3
HGB_1_178_020,47.561426,7.591359,485.5973529275228,591.0,0.0,12
HGB_1_179_005,47.56049,7.592496,440.8364591491135,,,2
HGB_1_179_006,47.560501,7.592542,443.9600118796789,615.0,0.25,2
HGB_1_179_007,47.56043,7.592185,421.09760757567307,6000.0,0.0,4
HGB_1_179_008,47.560466,7.592297,429.4773305737873,601.5,0.0,1
HGB_1_179_009,47.560484,7.59234,433.03688591570324,1910.0,0.0,8
HGB_1_179_010,47.560466,7.592297,429.4773305737873,,,1
HGB_1_179_012,47.560541,7.592491,445.00898384282925,,,4
HGB_1_179_013,47.560283,7.592019,400.5265006882079,930.0,0.0,9
HGB_1_179_014,47.560375,7.59225,419.28756369224396,1140.0,0.0,1
HGB_1_179_016,47.560403,7.592277,422.990472878823,274.5,0.0,8
HGB_1_179_018,47.56044,7.59247,435.3434862763462,630.3333333333334,0.0,8
HGB_1_179_019,47.560467,7.592554,441.70682636315416,457.0,0.0,14
HGB_1_181_007,47.559905,7.588194,279.9694227036298,,,5
HGB_1_181_009,47.559848,7.58812,274.71339177119535,2.0,0.0,4
HGB_1_181_010,47.559625,7.588699,245.30866652011773,1800.0,0.0,17
HGB_1_181_011,47.55961,7.588518,244.4503300735055,69.0,0.02258064516129032,34
HGB_1_181_012,47.55961,7.588518,244.4503300735055,915.0,0.0,10
HGB_1_181_013,47.559682,7.588397,253.31125232616273,885.0,0.04107142857142857,22
HGB_1_181_014,47.559702,7.58822,257.44709967155137,2020.0,0.0,1
HGB_1_181_015,47.559702,7.58822,257.44709967155137,4720.0,0.0,2
HGB_1_181_016,47.559702,7.58822,257.44709967155137,296.5,0.0,27
HGB_1_181_017,47.559702,7.58822,257.44709967155137,7140.0,0.0,4
HGB_1_181_018,47.559705,7.588187,258.18723270515056,1695.0,0.005952380952380952,44
HGB_1_181_019,47.559714,7.588089,260.536572973037,270.0,0.0,126
HGB_1_181_022,47.559852,7.587881,278.9840089854862,6140.666666666667,0.25,1
HGB_1_181_023,47.559897,7.587803,285.3013537708894,6300.0,0.02167019027484144,76
HGB_1_181_024,47.559848,7.587997,276.55665668117217,3991.5,0.0,20
HGB_1_181_027,47.560053,7.587884,300.6530814256293,6100.0,0.0,1
HGB_1_181_028,47.560002,7.588022,292.97384543637764,83.33333333333334,0.06666666666666665,40
HGB_1_181_029,47.560032,7.587932,297.5786023344204,55.0,0.2611111111111111,18
HGB_1_181_030,47.55995,7.588073,286.53966723869155,35.0,0.1509700176366843,28
HGB_1_181_031,47.559895,7.588086,280.3599827223061,60.0,0.16470588235294117,63
HGB_1_181_032,47.559878,7.588054,278.9436595752286,9.0,0.0045045045045045045,42
HGB_1_181_033,47.55995,7.587876,289.7292227940097,1556.5,0.0,4
HGB_1_181_035,47.560067,7.587738,304.86067874189723,725.0,0.0,16
HGB_1_181_036,47.560039,7.587706,302.50807071421997,161.5,0.0,61
HGB_1_181_037,47.55997,7.58783,292.6423704110776,960.0,0.05,16
HGB_1_181_038,47.55976,7.588469,261.4140341425228,3325.0,0.0,17
HGB_1_181_039,47.55976,7.588469,261.4140341425228,30.0,0.0,8
HGB_1_182_007,47.557286,7.58969,69.30173248837906,28000.0,0.0,23
HGB_1_182_008,47.557136,7.589884,88.13090858110256,3637.5,0.0,3
HGB_1_182_010,47.557062,7.589941,95.30151610896579,1485.0,0.0,21
HGB_1_182_011,47.557007,7.589985,100.90519402021623,372.0,0.0,7
HGB_1_182_013,47.556755,7.59032,136.78427049015073,3045.0,0.0,14
HGB_1_182_014,47.556776,7.590384,139.6151863572566,6300.0,0.0,8
HGB_1_182_017,47.556799,7.590452,142.84170334867576,20.0,0.0,12
HGB_1_182_018,47.556818,7.590519,146.22512942306435,3000.0,0.0,4
HGB_1_182_019,47.55683,7.590603,151.31124171309247,500.0,0.0,17
HGB_1_182_020,47.556881,7.590717,156.85368473997926,1250.0,0.0,5
HGB_1_182_022,47.556706,7.590117,127.49435833374102,473.0,0.0,6
HGB_1_182_023,47.556719,7.590475,148.7706795336724,3680.0,0.0,10
HGB_1_183_008,47.556988,7.586539,176.10661071933836,780.0,0.05072463768115942,30
HGB_1_183_013,47.556982,7.586887,151.26373891414312,11460.0,0.0,6
HGB_1_183_014,47.55694,7.587019,143.57415987261302,60.0,0.0,9
HGB_1_183_016,47.556874,7.58712,139.6050485712329,30.0,0.0,18
HGB_1_183_017,47.556849,7.587252,132.0013341682384,30.0,0.0,13
HGB_1_183_018,47.556902,7.586597,174.8242962007769,137.5,0.08749007936507937,62
HGB_1_183_019,47.556912,7.586556,177.3862405020436,583.5,0.0,2
HGB_1_183_020,47.556868,7.586849,158.46085619366278,5025.0,0.023214285714285715,22
HGB_1_183_021,47.556724,7.586984,156.42561790259532,440.0,0.0,4
HGB_1_183_022,47.556796,7.587094,145.26132664900405,6000.0,0.0,8
HGB_1_183_023,47.556775,7.587157,142.2833093502807,363.0,0.0,1
HGB_1_184_007,47.557806,7.586755,159.15156755486154,,,1
HGB_1_184_009,47.557932,7.58675,163.8439396301058,105.0,0.0,9
HGB_1_184_010,47.558511,7.586859,189.36614526988842,67.5,0.0,56
HGB_1_184_012,47.558478,7.586853,187.43269279828073,150.0,0.0,24
HGB_1_184_013,47.558417,7.586839,184.04211415734744,7921.0,0.0,39
HGB_1_184_014,47.558335,7.586831,179.24328218665667,473.0,0.012857142857142857,46
HGB_1_184_015,47.558258,7.586818,175.3296099762025,6135.0,0.015625,26
HGB_1_184_016,47.558221,7.586807,173.88072329955122,1292.0,0.07619047619047618,9
HGB_1_184_017,47.558188,7.586801,172.4122155389395,111.0,0.01984126984126984,23
HGB_1_184_018,47.558188,7.586801,172.4122155389395,23.75,0.16319444444444445,14
HGB_1_184_019,47.558188,7.586801,172.4122155389395,15.0,0.0,29
HGB_1_184_020,47.558177,7.5868,171.86878024100207,50.0,0.0,31
HGB_1_184_021,47.558141,7.586795,170.28906044398767,300.0,0.0,30
HGB_1_184_023,47.558096,7.586791,168.22806298730464,94.5,0.0,31
HGB_1_184_024,47.557929,7.586787,161.07797865944676,40.0,0.0,51
HGB_1_184_025,47.557899,7.58679,159.73060002605212,27.5,0.014427860696517414,76
HGB_1_184_027,47.557869,7.586795,158.29317218756958,30.0,0.02976190476190476,38
HGB_1_184_028,47.557846,7.586797,157.3294003405786,1295.0,0.0,35
HGB_1_184_029,47.557818,7.586801,156.1873664257801,125.0,0.0,39
HGB_1_184_030,47.557766,7.586806,154.28104997972238,5100.0,0.03333333333333333,16
HGB_1_184_031,47.557722,7.586811,152.6970134519219,290.5,0.0,41
HGB_1_184_032,47.557688,7.586817,151.49191296476351,25.75,0.005208333333333333,59
HGB_1_184_033,47.557656,7.586819,150.6734321634192,125.0,0.0,38
HGB_1_184_034,47.557598,7.586836,148.45611349853655,59.083333333333336,0.0,76
HGB_1_184_035,47.558542,7.586726,199.27702558526704,253.0,0.0,42
HGB_1_184_036,47.558542,7.586726,199.27702558526704,10.0,0.0,5
HGB_1_184_037,47.558531,7.586727,198.45357305772768,9800.0,0.0,4
HGB_1_184_038,47.558498,7.586731,196.0067204621971,4566.5,0.0,9
HGB_1_184_039,47.558452,7.58673,192.98405679450806,2210.0,0.0,5
HGB_1_184_040,47.558418,7.586726,190.98277874279725,40.0,0.01443001443001443,43
HGB_1_184_041,47.558374,7.586721,188.49083295943487,5575.0,0.0,18
HGB_1_184_042,47.558333,7.586716,186.24751267591574,2040.0,0.008928571428571428,21
HGB_1_184_043,47.558344,7.586593,194.7283541095697,,,4
HGB_1_184_045,47.558286,7.586714,183.62275818085308,50.0,0.0,29
HGB_1_184_046,47.558259,7.586712,182.1801096800082,75.0,0.0,30
HGB_1_184_047,47.558254,7.586648,186.055768586662,1733.0,0.0,4
HGB_1_184_048,47.558199,7.586706,179.2281522946122,148.0,0.0,25
HGB_1_184_049,47.558214,7.586708,179.94708789310778,1475.0,0.0,8
HGB_1_184_050,47.558184,7.586696,179.0974566975262,3152.5,0.0,10
HGB_1_184_052,47.558147,7.586697,177.12503067017371,100.0,0.0,47
HGB_1_184_053,47.558047,7.586693,172.56736701435668,3095.0,0.0,18
HGB_1_184_055,47.557949,7.586701,167.95086353581868,300.0,0.03492063492063492,27
HGB_1_184_057,47.557905,7.586698,166.46638894621609,125.0,0.0,26
HGB_1_184_058,47.55784,7.586709,163.52799559441914,4500.0,0.0,13
HGB_1_184_059,47.557797,7.586697,163.09042238508357,173.0,0.0,25
HGB_1_184_060,47.557747,7.586696,161.76218701949028,4141.0,0.0,53
HGB_1_184_061,47.557694,7.586705,159.88042002414838,7365.0,0.0393939393939394,30
HGB_1_184_062,47.557707,7.586703,160.33212415732274,4220.0,0.20454545454545456,11
HGB_1_184_063,47.557674,7.586698,160.02415294008867,1059.0,0.06818181818181818,14
HGB_1_184_064,47.557615,7.586676,160.64373741992986,90000.0,0.0,9
HGB_1_184_065,47.557635,7.586683,160.40592369622496,4000.0,0.02222222222222222,21
HGB_1_184_066,47.557593,7.586658,161.6585392049844,9450.0,0.0,20
HGB_1_188_004,47.556548,7.581433,562.1912047576977,,,2
HGB_1_188_024,47.556036,7.583974,393.82833013922135,,,1
HGB_1_188_026,47.556008,7.583609,420.38419673345203,,,2
HGB_1_188_027,47.556048,7.58314,451.8137513464965,,,1
HGB_1_188_031,47.557109,7.581389,558.1504873748659,12000.0,0.0,5
HGB_1_188_033,47.557171,7.581448,553.2977677763582,,,3
HGB_1_189_008,47.557155,7.58281,451.060897633124,53.75,0.19351851851851853,27
HGB_1_189_010,47.556987,7.582812,452.5279810988272,300.0,0.0,1
HGB_1_189_011,47.55708,7.582639,464.56194063469866,3020.0,0.2,5
HGB_1_189_012,47.557052,7.582584,468.9166934649295,330.0,0.20555555555555555,25
HGB_1_189_013,47.557066,7.582611,466.73734405631444,20.0,0.3333333333333333,3
HGB_1_189_015,47.556997,7.582482,477.1040118930262,1420.0,0.041666666666666664,13
HGB_1_189_017,47.556935,7.582371,486.1267788134919,5100.0,0.017543859649122806,31
HGB_1_189_018,47.556871,7.58228,493.8029636089976,60.0,0.02027027027027027,46
HGB_1_189_019,47.556815,7.582183,501.8126252979346,30.0,0.0,28
HGB_1_189_020,47.556797,7.582159,503.9097050978423,380.0,0.0,6
HGB_1_189_021,47.556829,7.582208,499.80500332641606,25.0,0.0,8
HGB_1_189_022,47.556743,7.582086,510.236396504251,280.0,0.0,2
HGB_1_189_023,47.556743,7.582086,510.236396504251,500.0,0.0,9
HGB_1_189_024,47.556761,7.58211,508.12166416777563,239.25,0.0,18
HGB_1_189_025,47.55673,7.582068,511.73250252928926,12.0,0.3076923076923077,15
HGB_1_189_026,47.556691,7.582017,516.238528295085,37.5,0.007246376811594202,56
HGB_1_189_030,47.556651,7.581959,521.2496606823316,142.0,0.07142857142857142,9
HGB_1_189_032,47.556591,7.581898,526.8755740160587,280.0,0.0,10
HGB_1_189_033,47.556591,7.581898,526.8755740160587,23.0,0.0,3
HGB_1_189_052,47.557175,7.582434,479.1714549879289,10.375,0.17246376811594202,53
HGB_1_189_053,47.557155,7.582402,481.7307116548781,15.0,0.0,24
HGB_1_189_054,47.557155,7.582402,481.7307116548781,17.25,0.0,15
HGB_1_189_055,47.557251,7.582193,496.90325503627525,75.0,0.0,9
HGB_1_189_056,47.557128,7.582363,484.8495592349304,16.25,0.18006912442396314,38
HGB_1_189_059,47.557099,7.582318,488.49460245897694,47.5,0.0,23
HGB_1_189_061,47.557074,7.582276,491.85150271093624,26.25,0.021825396825396824,25
HGB_1_189_062,47.557027,7.582195,498.2947580456741,212.5,0.03872549019607843,39
HGB_1_189_063,47.557043,7.582222,496.1421007759958,44.0,0.1,3
HGB_1_189_064,47.557058,7.582249,493.9943276700065,341.0,0.25,1
HGB_1_189_066,47.556952,7.582084,507.4255756935262,12.0,0.0,62
HGB_1_189_067,47.556968,7.582114,505.00761914723756,260.5,0.0,10
HGB_1_189_068,47.556933,7.582063,509.2044046525472,77.0,0.0,3
HGB_1_189_069,47.556885,7.581993,515.0646861966762,1080.0,0.0,12
HGB_1_189_071,47.556839,7.581928,520.5570311531114,1894.0,0.08666666666666666,38
HGB_1_189_072,47.556778,7.581847,527.45067691647,68.0,0.06495726495726495,45
HGB_1_189_073,47.556721,7.581763,534.6375962671982,1500.0,0.0,27
HGB_1_189_074,47.556671,7.581684,541.3507562398667,80.0,0.0,2
HGB_1_189_075,47.556127,7.586708,212.63499959759676,,,3
HGB_1_190_005,47.559536,7.587165,265.2518611472166,,,1
HGB_1_190_006,47.559591,7.587194,269.72244799850364,14.0,0.0,4
HGB_1_190_007,47.559937,7.587494,296.45798432324807,563.125,0.0,27
HGB_1_190_008,47.559925,7.587487,295.41969068137104,2400.0,0.0,4
HGB_1_190_009,47.559864,7.587432,290.4124720186031,1260.0,0.0,32
HGB_1_190_010,47.559801,7.587384,285.1573406706681,647.5,0.0,53
HGB_1_190_012,47.559772,7.587381,282.2641940109638,282.0,0.12833333333333333,11
HGB_1_190_013,47.559722,7.587334,278.515519004767,200.0,0.019047619047619046,44
HGB_1_190_016,47.559691,7.587307,276.17116090038905,1.0,0.0,3
HGB_1_190_018,47.559665,7.587282,274.3361246635729,32.5,0.2222222222222222,6
HGB_1_190_019,47.559641,7.587259,272.63415525133513,728.5,0.29166666666666663,3
HGB_1_190_020,47.559632,7.58725,271.9946582056787,1095.0,0.0,1
HGB_1_190_021,47.559624,7.587242,271.45702680856283,29.0,0.0,7
HGB_1_190_022,47.559615,7.587234,270.8262325065563,18.25,0.0,9
HGB_1_190_023,47.559507,7.587256,259.3210889422345,25.0,0.0,2
HGB_1_190_024,47.559986,7.587409,303.72835407400083,250.0,0.0,41
HGB_1_190_026,47.559847,7.587312,291.93946154870156,922.5,0.0,20
HGB_1_190_027,47.559871,7.587332,293.86640298636235,104.0,0.0980295566502463,44
HGB_1_190_028,47.559847,7.587312,291.93946154870156,1350.0,0.0,24
HGB_1_190_029,47.559773,7.58725,286.284482241849,977.0,0.0025,55
HGB_1_190_030,47.559707,7.587196,281.2898094923712,4200.0,0.0,28
HGB_1_190_031,47.559659,7.58717,277.2382455755212,166.33333333333334,0.0,36
HGB_1_190_032,47.559606,7.587136,273.20694743376606,30.0,0.0,88
HGB_1_190_033,47.559572,7.58711,270.7254714014095,247.0,0.0,35
HGB_1_190_034,47.559531,7.58708,267.7399975750386,42.541666666666664,0.0,86
HGB_1_190_035,47.559478,7.587048,263.79416186515925,42.875,0.00641025641025641,61
HGB_1_190_036,47.559436,7.58702,260.8698460123587,530.0,0.0,28
HGB_1_194_009,47.556792,7.585011,292.871218302557,,,1
HGB_1_194_011,47.556786,7.585185,280.35514538744627,,,1
HGB_1_194_012,47.556844,7.585515,254.6555539766575,600.0,0.0,16
HGB_1_194_013,47.557493,7.586829,147.8432221884705,150.0,0.0026737967914438505,41
HGB_1_194_015,47.557476,7.586773,151.98377516486306,4817.75,0.027777777777777776,20
HGB_1_194_016,47.557448,7.586719,155.96741653624332,3150.0,0.0,34
HGB_1_194_017,47.557263,7.586899,143.41398480535494,30.0,0.008888888888888889,59
HGB_1_194_018,47.557364,7.586616,163.79116102824415,23.0,0.0,12
HGB_1_194_019,47.557385,7.586651,161.0391698406249,1398.1666666666665,0.0,8
HGB_1_194_020,47.557339,7.586604,164.79188108335663,600.0,0.0,13
HGB_1_194_021,47.557202,7.586931,141.98026877551928,4350.5,0.0,35
HGB_1_194_022,47.557239,7.586504,173.26916898748254,3465.0,0.0,54
HGB_1_194_023,47.55719,7.586463,177.03980306059492,43.0,0.3104166666666667,34
HGB_1_194_024,47.557153,7.586423,180.6300031490364,890.0,0.0125,30
HGB_1_194_025,47.557111,7.586379,184.70633422063253,3250.0,0.0,17
HGB_1_194_026,47.556939,7.586434,185.19702986410832,5000.0,0.022727272727272728,19
HGB_1_194_027,47.556934,7.586028,214.83084338533394,14.458333333333334,0.11979166666666667,43
HGB_1_194_028,47.556934,7.586028,214.83084338533394,31.25,0.1974702380952381,17
HGB_1_194_029,47.556934,7.586028,214.83084338533394,63.375,0.11196581196581196,29
HGB_1_194_030,47.556904,7.585923,223.26681914255693,75.0,0.007575757575757575,52
HGB_1_194_031,47.556892,7.585862,228.0570180517064,650.0,0.011904761904761904,30
HGB_1_194_032,47.556878,7.585811,232.1675891810406,1080.0,0.0,39
HGB_1_194_033,47.556865,7.585758,236.43674564361004,440.0,0.0,30
HGB_1_194_035,47.55685,7.585702,240.88030586742917,1494.0,0.02,14
HGB_1_194_036,47.556834,7.585643,245.6470301213147,200.0,0.0,19
HGB_1_194_037,47.556838,7.585658,244.45521564124562,1145.5,0.0,2
HGB_1_194_038,47.55683,7.585628,246.86055443368676,1264.0,0.0,1
HGB_1_194_039,47.556819,7.585583,250.50133649673225,30.0,0.008372365339578454,70
HGB_1_194_040,47.556803,7.585503,256.75793661718745,58.25,0.0,42
HGB_1_194_041,47.556807,7.585523,255.19378324380438,60.0,0.0,1
HGB_1_194_042,47.556798,7.585486,258.1515070633315,1274.0,0.2,2
HGB_1_194_044,47.556793,7.58546,260.1495311948913,60.0,0.11388888888888889,21
HGB_1_194_045,47.556779,7.585409,264.27152614558946,1676.5,0.07188208616780045,30
HGB_1_194_046,47.556779,7.585409,264.27152614558946,,,1
HGB_1_194_047,47.55677,7.585364,267.7684626373672,41.0,0.19846999405822935,61
HGB_1_194_048,47.556675,7.585475,262.9016009343731,,,1
HGB_1_194_049,47.55676,7.585322,271.1223794756331,25.0,0.008333333333333333,39
HGB_1_194_050,47.556746,7.585269,275.4235609251194,3164.0,0.08437499999999999,46
HGB_1_194_051,47.556725,7.585192,281.6692957491381,125.0,0.047918871252204585,63
HGB_1_194_052,47.556654,7.585024,295.9801940492742,2460.0,0.0,23
HGB_1_194_053,47.556695,7.584944,300.51077662992,80.0,0.0,86
HGB_1_194_054,47.556741,7.584857,305.5212536730324,536.5,0.0,28
HGB_1_194_055,47.556769,7.584804,308.65365448292175,144.75,0.016666666666666666,18
HGB_1_194_056,47.556796,7.584747,312.1397439763874,525.0,0.013888888888888888,25
HGB_1_194_057,47.556825,7.584689,315.67698898530136,110.5,0.0,43
HGB_1_194_058,47.556857,7.584588,322.4416531351536,9.375,0.10493827160493827,29
HGB_1_194_059,47.556838,7.584639,319.04912793591024,,1.0,1
HGB_1_194_060,47.556857,7.584588,322.4416531351536,,,1
HGB_1_194_061,47.556928,7.584367,337.38995022311155,,,1
HGB_1_194_062,47.556874,7.58475,310.1030297115088,,,1
HGB_1_194_063,47.556863,7.584808,306.0389753590969,40.0,0.0,2
HGB_1_194_064,47.557526,7.586605,164.95240640275887,5.0,0.04295432458697765,65
HGB_1_194_065,47.557478,7.586587,165.97447116332955,2655.0,0.0,16
HGB_1_194_066,47.55749,7.586591,165.70218293370925,395.0,0.1111111111111111,2
HGB_1_194_067,47.557469,7.58658,166.4921070622103,500.0,0.14285714285714285,7
HGB_1_194_068,47.557441,7.586557,168.0832379890219,491.25,0.010185185185185186,44
HGB_1_194_069,47.557412,7.586531,170.08577391387485,40.0,0.0,23
HGB_1_194_070,47.557381,7.5865,172.4643501840447,3000.0,0.0,33
HGB_1_194_071,47.557353,7.586473,174.60074316069543,150.0,0.0,8
HGB_1_194_072,47.557326,7.586446,176.7863150571532,1500.0,0.031987577639751553,41
HGB_1_194_073,47.557259,7.586388,181.66261932035806,520.0,0.0,45
HGB_1_194_074,47.557276,7.586403,180.41717877615906,1800.0,0.0,2
HGB_1_194_075,47.557245,7.586379,182.54653125614806,1057.5,0.0,5
HGB_1_194_076,47.557259,7.586388,181.66261932035806,1365.0,0.0,6
HGB_1_194_077,47.557203,7.58635,185.26886575000424,100.0,0.022675736961451247,27
HGB_1_194_078,47.557156,7.586307,189.2120931218664,40.0,0.0,5
HGB_1_194_079,47.557168,7.586318,188.2152028109761,37.5,0.02046783625730994,72
HGB_1_194_080,47.557124,7.586269,192.59127500374473,65.0,0.009259259259259259,80
HGB_1_194_081,47.557102,7.586237,195.3664327852283,7200.0,0.02222222222222222,27
HGB_1_194_082,47.557058,7.586152,202.59153258677264,5400.0,0.0,21
HGB_1_194_083,47.557034,7.586094,207.40844369642124,14.0,0.30266666666666664,29
HGB_1_194_084,47.557034,7.586053,210.43061997621365,12.5,0.05212765957446809,55
HGB_1_194_085,47.557003,7.585993,215.60475379041011,96.5,0.0,67
HGB_1_194_086,47.557001,7.585976,216.8547754763645,21300.0,0.0,2
HGB_1_194_087,47.556996,7.585944,219.35482147112825,10.0,0.018721461187214614,81
HGB_1_194_088,47.556991,7.585927,220.74067685037792,423.0,0.25,1
HGB_1_194_089,47.556987,7.585909,222.1267066607236,20.0,0.041062801932367145,78
HGB_1_194_090,47.556973,7.585856,226.39114764218982,12.5,0.011224489795918367,39
HGB_1_194_091,47.55696,7.585796,231.06216550482537,149.0,0.0125,54
HGB_1_194_092,47.556948,7.585746,235.0357128499226,200.0,0.0,44
HGB_1_194_093,47.556943,7.585723,236.86145491682922,880.0,0.0,19
HGB_1_194_095,47.556939,7.5857,238.68721555978206,25.0,0.0,50
HGB_1_194_096,47.556882,7.585439,259.26142568024943,42.5,0.040506342745148714,80
HGB_1_194_097,47.556886,7.585455,257.9328220564201,640.0,0.07857142857142857,5
HGB_1_194_098,47.556877,7.585422,260.59153571864476,842.0,0.25,1
HGB_1_194_099,47.556862,7.585373,264.58315078889365,32.5,0.01970486111111111,103
HGB_1_194_100,47.556923,7.585443,257.9255179727211,137.5,0.06666666666666667,5
HGB_1_194_101,47.556846,7.585325,268.50896325839096,50.0,0.011002178649237472,66
HGB_1_194_103,47.55683,7.585257,273.9012272928536,69.0,0.03840579710144927,57
HGB_1_194_104,47.55682,7.585162,281.11408968463616,105.0,0.09545454545454546,46
HGB_1_194_105,47.55683,7.585084,286.54393070247403,83.75,0.05586080586080586,36
HGB_1_194_106,47.556839,7.585024,290.73226190111814,28.666666666666664,0.0,37
HGB_1_194_107,47.556846,7.585,292.2919572658425,100.0,0.0,15
HGB_1_194_108,47.556854,7.584977,293.8567544119826,87.375,0.0,37
HGB_1_194_109,47.556861,7.584953,295.45639821209664,1.0,0.0,1
HGB_1_194_110,47.556868,7.584929,297.0602869684878,69.25,0.0,38
HGB_1_194_111,47.556885,7.584866,301.3144608460656,46.0,0.0,38
HGB_1_194_112,47.556918,7.584783,306.75267807840925,521.0,0.075,18
